         SN     survey          z            chisq     dof          DayMax   RestFrameMag_0_B                  X0                  X1                Color                 Skew     DayMax_coverr        DayMax_err   RestFrameMag_0_B_coverr   RestFrameMag_0_B_err           X0_coverr              X0_err           X1_coverr              X1_err         Skew_coverr            Skew_err      Color_coverr         Color_err          CovDayMaxX0   CovDayMaxRestFrameMag_0_B          CovDayMaxX1        CovDayMaxSkew       CovDayMaxColor              CovX0X1            CovX0Skew           CovX0Color   CovRestFrameMag_0_BX1   CovRestFrameMag_0_BSkew   CovRestFrameMag_0_BColor            CovX1Skew           CovX1Color         CovSkewColor  
     05D2bv       SNLS      0.474    38.4970896496    38.0   53405.6123672       22.744566091   1.41922708853e-05     -0.350897305429     -0.0878647389192        1.23787773329    0.804583348572    0.870265254514           0.0337091193789         0.033933698705   4.61671485363e-07   4.65871536691e-07      0.250959154113      0.256060128119      0.716522914348      0.773950888917   0.0267019032192     0.02655008369   -2.58948361643e-07             0.0180643518003      -0.157476880276       0.570623975091     0.00650236605521    5.44849303191e-08   -2.32386125089e-07    -8.9354415657e-09       -0.00379581437637           0.0162011620487          0.000666999889778      -0.135560531489    -0.00171252068964     0.00578475352501  
     03D3ay       SNLS     0.3709    16.4088424041    18.0   52764.0440135      22.3528654196   2.04524652021e-05       2.56133693494     -0.0459530084704       -2.28306566919     2.08814905696     2.28855532835           0.0636462491171        0.0659760093808   1.20116008608e-06   1.24152545443e-06       1.11948528922       1.26781175809       1.73640767991       1.86034633523   0.0333340069113   0.0332626738641    1.78265886092e-06            -0.0984233772928       -2.25245500047        3.57764124934     -0.0100971792971   -1.09036679805e-06    1.37925140862e-06   -2.24816527361e-08         0.0593449837741          -0.0768079658504           0.00117001860746       -1.81668428714     0.00635376129063    -0.00799990351333  
     04D4hu       SNLS      0.703    52.5449727324    42.0   53255.8183382      23.8888583364   4.96420804669e-06      0.380882397824      -0.120331612668      -0.600682997737     1.19089711058     1.19633575754           0.0359316949064        0.0356555689981   1.66275137072e-07   1.64964700654e-07      0.431410003185      0.431120051652      0.748384973524       0.72580261912   0.0585036767759   0.0581358718899   -1.08136891408e-07             0.0223904809918      -0.364889752879       0.850536415174     0.00859692545594    1.35312102962e-08    -7.0317849038e-08   -1.46666869576e-09       -0.00276946783423           0.0144964587331          0.000348089512204      -0.203200943768    -0.00226450191831     0.00591541367298  
     04D4jy       SNLS       0.93    41.3643630886    33.0   53289.0996076      24.7240097124   2.29771615856e-06      0.043274844806      -0.115583744509      0.0819487510741     1.83229106777     1.82394813808           0.0784987041273        0.0780404299145   1.68068884747e-07    1.6709243671e-07      0.859045448615      0.814790886932       1.10806604109       1.04534582332   0.0712251783438   0.0696597240007   -7.68849501048e-08             0.0321560131368      -0.956061248937         1.8490035588      0.0229466034145   -6.19561085799e-09   -6.95167220711e-08    5.56071175203e-09        0.00327434167212           0.0296486209215          -0.00265884528526      -0.439156785326      0.0029093225861      0.0115748312498  
     05D3gv       SNLS      0.715    40.8537880555    44.0   53463.9431257      23.9381535221    4.7656678748e-06      -0.10385506846     -0.0896638157095       -2.32644292445     3.58805362527     2.77296415093           0.0609720017688        0.0604830944858   3.45639225856e-07   2.87127993399e-07      0.878859494124      0.822916252094       2.95584272476       1.64241535062   0.0887555457322   0.0805612114027   -1.09058910041e-06              0.171431477013       -2.78780310608        10.3748402909       0.217441587483    2.07152908511e-07   -9.06929511565e-07   -1.98234784037e-08        -0.0320208526395            0.134239417201           0.00293225082659       -2.20046018062     -0.0467789634637       0.183587181281  
     03D1dt       SNLS      0.612    5.61431108426    13.0   52963.2724282      23.3048254151   8.43479319821e-06     -0.871126391053     -0.0351206309876        2.62361904603     1.47948879638      1.2614662779           0.0316068601618        0.0305258235137   3.02580504651e-07   2.96499386407e-07        3.0948044904       2.04980262307        1.7701811447       1.78645540353   0.0525860026556   0.0522435913093   -2.48129798284e-07             0.0189281884529        -1.7939520456        1.71535920642      0.0451688411302   -1.84552982525e-07   -3.78174611093e-07    -1.0543236591e-08       -0.00448342826873           0.0122427792654          0.000736848914585        1.00629376274      0.0043614830036      0.0586166529319  
     06D3do       SNLS      0.726    22.7702658777    34.0    53853.242167      23.9067381961   4.68643519179e-06     -0.170749977525    -0.00858322514749        4.89391163565     5.55210272869     6.06912780768             3.67763079273          2.42940752371   4.16517354716e-07   4.44155455881e-07        1.5173035151       1.64194974209        2195936.5329       892.605037773   0.0706213413971   0.0706138254931   -2.07138768938e-06               10.4186807283       -8.13155779086       -143019.873125       0.205247732424    5.03240874937e-07     0.00656160114468    -1.8080405543e-08          -2.86315522706            -2267175.81211            0.0553962967544        44602.3910483     -0.0491219623469       -859.615789574  
     05D1ck       SNLS      0.617    65.4412551416    58.0   53629.3471314      24.0721571461   4.18486727737e-06     -0.544599356283       0.106112115982       0.737232398445     1.71247567996     1.90286465284           0.0535495989837        0.0565891025736   2.32606688835e-07   2.42869095976e-07      0.473442068431      0.467192944098       1.54121560195       1.68915817367   0.0397592000512   0.0395543066296    -3.2428505373e-07             0.0711355977023      -0.559230876637        2.58376242867      0.0163641128766    3.80704555047e-08   -3.13194981169e-07   -3.66591077311e-09        -0.0081277674298           0.0687375581129          0.000866372127857      -0.433395351661     -0.0029176022309       0.015729052578  
     05D4ag       SNLS       0.64    38.0442714017    36.0   53539.3915566      23.8968175956   4.90414951118e-06      0.381545079683      0.0996314550516         1.3839714876     1.43059845526      1.3738823056           0.0555489479344        0.0561381439556   2.76526197657e-07    2.7437736215e-07      0.561903672989       0.54674927246       1.52001328744        1.4779319265   0.0620720954471   0.0616693595027   -2.13953215898e-07             0.0398086130598      -0.486063666865         1.7466459778      0.0174819035982   -2.68151204209e-08    -3.3952933513e-07   -9.85061965932e-09        0.00613342254771           0.0649376745261           0.00197715823782      -0.121223874607     0.00401001506379      0.0372809493712  
     06D3cc       SNLS      0.683     4.0073623067    16.0   53763.0467887      24.0860799108   4.10291241249e-06    0.00673681414233      0.0252504737625        2.68066992614     3.29744411235     3.62355121237           0.0788655961285        0.0796688188922   3.63839604087e-07   3.68947225432e-07          1.27707655       1.02322147366       2.69915599034       2.81906062895   0.0911724059714   0.0905234584392   -7.10764830056e-07              0.115775530477       -3.16442154002        8.61146559085      0.0934677366594    1.64855294721e-08   -6.52044759148e-07   -3.51795273058e-09        0.00637050758161           0.0961023741942         -0.000173515799969       -2.25951615512     -0.0262095200067       0.084461339899  
     04D1dc       SNLS      0.211    25.4036231006    28.0   53230.9145689      21.0579315403   6.73901620597e-05      -1.26985342006      0.0027217331511       0.192864581751    0.234747580519     0.23413919851           0.0295963892062        0.0292970221232   1.87704762151e-06   1.86276737471e-06     0.0668045496067      0.066293595474      0.959920784737      0.949409893089   0.0259113702994   0.0257432940915   -1.10367411461e-07            0.00140235456299    -0.00839294386613       0.142184594564    0.000644679450393    1.98006315499e-08   -5.82324013325e-07   -4.14560058343e-08      -0.000289248129746          0.00688435926264          0.000656362300528      -0.013538723975    -0.00032517232529        0.00510677102  
     04D3df       SNLS       0.47    63.5088717482    43.0   53119.1875222      23.5230894131   7.00766752437e-06      -1.85366905539       0.103433035689       -2.93659672688    0.353767300479    0.349404128672           0.0269547719628        0.0267693658153   1.76969787175e-07   1.75963805553e-07      0.192710261722      0.192431486826      0.631396963803      0.621685272653   0.0310033371351   0.0307431092197   -1.32439281995e-08            0.00172214878934     -0.0325036857274       0.178369162882     0.00147029691929   -1.03957828382e-09   -2.90441697436e-08   -3.61786044762e-09       0.000194122414887          0.00372463622945          0.000547464929865     -0.0397186091651   -0.000430545610751     0.00226716065691  
     05D4cs       SNLS       0.79    61.5306470475    53.0   53587.2382584      23.9504472112   4.66911922907e-06       1.88324974412      -0.136574229329       0.437242188921       1.531234824     1.58477634043           0.0307041240775        0.0307213775846   1.34533057358e-07   1.34418473936e-07      0.616174460718       0.62370752641        1.0280437945       1.05218155981   0.0513148745008   0.0512568494907   -4.04312133545e-08            0.00625098999312      -0.858963715046        1.49688454069      0.0246651952502    3.78843542611e-09   -3.65688058641e-08   -1.48751415554e-10       0.000100052715417          0.00610910986474          2.79750811841e-05      -0.524824485293    -0.00940072655661      0.0160677178232  
     05D2dy       SNLS       0.51    36.9857356898    26.0   53442.1541709      22.4623717282   1.19887998159e-05       1.17993907418      -0.118915837933        12.9905381182     1.03325950868      1.0197252015            0.330235907984         0.319429171414   3.62732413706e-07   3.58193015344e-07      0.377795386661      0.370075913984       7.93601427049        6.1354654575   0.0302898782617    0.029945345286   -2.13217443676e-07              0.256486458943       -0.35378934756       -5.50326665388     0.00740409325478    5.79548229827e-08    5.48556856284e-07   -6.90984000934e-09        -0.0935162576182            -2.52616662131           0.00199633894977        2.06206949448    -0.00227894273025     -0.0292324814375  
     05D3ht       SNLS      0.901    54.5145664609    56.0   53485.6178452      24.3435263141   3.26289312385e-06       2.11559720377      -0.139854830995       -1.34368263789     2.41114930151     2.09983780337           0.0667381042728         0.066392593056   2.03676784259e-07   2.01260603784e-07       1.11078613283       1.04944312029       1.55660387356       1.29676808595   0.0603276430459   0.0597436236138   -5.14121305977e-08            0.00995727107899       -2.19344535285        3.63248284069     -0.0119927271361   -7.72078510869e-08   -7.47527049238e-08     1.7570561471e-09         0.0273192313239           0.0198061761321         -0.000582255766699       -1.22406739921      0.0115647851308    -0.00676219270541  
     06D3em       SNLS       0.69    28.8625765632    33.0   53880.5080901      24.3530077773   3.23759186944e-06      0.315641233537       0.173200811172      -0.952044049076     2.01306773002      1.5335907616           0.0415458793876         0.039534480546   1.59362700428e-07   1.21326191615e-07      0.650387458386      0.617334084172       1.63795381231      0.981899477212    0.068619163828   0.0637984372232   -2.15859063543e-07             0.0431441833766      -0.917385664649        3.01958114477      0.0525602064335    2.34591653825e-08   -1.93874400063e-07   -5.63294587544e-09       -0.00451335556216           0.0355746771451           0.00116462320508       -0.57996235429    -0.00832596543924      0.0466751198681  
     05D1hm       SNLS      0.587    20.3990927422    41.0   53698.1372958      24.1065088901   4.01001066413e-06      0.451910866992       0.171499749976        3.06587603399     2.31401446605     2.34048488316           0.0430068077062        0.0416949970874   1.98680761096e-07   1.96316570625e-07      0.738127997496      0.717454307153       2.06702096085       2.14190453731   0.0472465463188   0.0469606872612   -3.63308955546e-07               0.06114385351       -1.49151486012        4.60165443537       0.052457670266    8.14625333136e-08   -3.27324303244e-07   -6.22542387461e-09        -0.0123242747507           0.0483230088914           0.00113289367204       -1.25441741059     -0.0124750943666      0.0498273220702  
     05D2ci       SNLS       0.63    36.3003151219    30.0   53427.2874867      23.5996570943   6.49905536573e-06     -0.648722716075      0.0906931468907       -1.26316962529     1.03476685573    0.822478228634           0.0503343777065        0.0464118727158   3.03129634367e-07    2.7807072057e-07      0.522755314995      0.515691175869      0.758844341333      0.504529691598   0.0661090812132   0.0658169671386   -3.22721187416e-08            0.00434914701789        -0.3713984889       0.736773956574    -0.00610681734359   -6.27581052645e-08   -7.70577110324e-08    -8.2388752892e-09         0.0106986619107            0.012024297337           0.00135182639021      -0.193775884819     0.00467844295725    -0.00178065679243  
     04D3do       SNLS       0.61    54.8421577962    46.0   53112.2748994      23.5350041217   6.89695129897e-06     -0.635879444742      -0.130273445847       -1.37154695473    0.638101925684    0.617775444469           0.0273132004031        0.0270945667818   1.74006780763e-07   1.72743059071e-07      0.259757839729      0.254400534506      0.417174358492      0.405340269111   0.0340070245824   0.0336312586327   -3.92750845122e-08            0.00588695791765      -0.120779445955       0.228050421061       0.003843314715    4.47071920778e-09   -2.56969514354e-08   -1.95889063134e-09      -0.000676358024661          0.00376254931213          0.000321002395868     -0.0611193273241    -0.00141480623155     0.00201582298892  
     05D2nn       SNLS       0.87    35.9977455327    28.0   53722.8673973      24.5739584784   2.30058117166e-06      -3.91258539744      -0.156497405045        7.62484230328     2.79505536274     2.24874583324           0.0763528928544        0.0700721315456   3.22521725777e-07   3.13196591712e-07       1.10436409611       1.01166744065       2.84179463817       2.65432123626   0.0572169064854   0.0563384528801   -7.23577546881e-07              0.103702095223       -2.32076877211        7.33346217142      0.0373029004097    1.33985332604e-07   -8.35176270585e-07   -3.23768418781e-09        -0.0155320402484            0.108517700218         -0.000681082992805       -1.71078442873    -0.00610919025575      0.0544379190838  
     03D3cd       SNLS     0.4607    3.69567660688    14.0   52801.7815291      22.5499456682   1.69107901955e-05       1.75678639582     -0.0463870148848        1.81639522193     2.11571259399     2.08020550634           0.0462251564223        0.0466315628341    9.6949374187e-07   1.00251014315e-06      0.940792886904      0.861475262456       1.95249537569       1.98490977352   0.0388055411251   0.0385662456275   -1.47328445162e-06             0.0382090984182       -1.58228358063        3.94904324323      0.0211245764774     2.4107208454e-07   -1.58955963151e-06   -2.52020623867e-08         0.0033150891263           0.0515139801901           0.00132835275712       -1.13767850469    0.000750465256026       0.028220336535  
     06D3gn       SNLS       0.25     40.289608147    20.0   53921.7280837       21.850081705   3.24724069759e-05     -0.841690248251       0.118832347646     -0.0848463810399    0.356001829703    0.355872987999           0.0280362112284        0.0277664761693   8.45206342263e-07   8.37668494255e-07      0.247588742929      0.245204900027      0.325312284748      0.324080824291   0.0259992293237   0.0258343606839    4.11445686743e-09          -0.000338434545594     -0.0745635137259       0.108544801715     0.00150502035648   -2.01231848342e-08   -2.16807977843e-08   -1.76290207784e-08       0.000755304431389         0.000511107567625          0.000580528294428     -0.0588311866559   -0.000776446670582     0.00164691105288  
     03D1fc       SNLS      0.332    6.52773972591    19.0   53003.2059108      21.8548127841   3.22124501939e-05      0.368288979975    -0.00560942502131        1.01576749001    0.456109950687    0.444477071902           0.0282522363969        0.0280859995373   8.45535782112e-07   8.41289111013e-07      0.303530669018      0.298692485366      0.372920645718      0.361538137326   0.0270275621106   0.0269163971875   -9.02604571554e-08            0.00270987255814      -0.119429750425       0.162775804232     0.00553974899821    2.00455723645e-08   -9.97795141862e-08   -1.89046577086e-08      -0.000536502770425          0.00306016794607          0.000627908846498     -0.0857376979437    -0.00277361928937     0.00484140557249  
     06D4cl       SNLS        1.0    40.1564593974    50.0   53939.9961859      24.5166190678   2.75919348769e-06      0.712547811575     -0.0726282841997        2.52354998484     2.14076017833     1.55961692138           0.0656183491274        0.0652959695671   1.77173905701e-07   1.75443326061e-07        0.8227034364      0.547219400886       1.36103092218       1.15373308786   0.0544146897997   0.0533450866685   -1.13707537779e-07             0.0367191297187       -1.34096260839        2.68220915697      0.0132538866048   -5.07309035587e-09   -9.53765658737e-08    2.92311701782e-09        0.00145983458893           0.0295400950352          -0.00126613396544       -0.66224624737     0.00138669594211      0.0138650703828  
     05D3ax       SNLS      0.643    37.9005637938    28.0   53398.3004715      23.5558532108    6.7494919535e-06      0.881707106625     -0.0671960621678      -0.909675243827     1.90991577929     1.87277097392           0.0622566283926        0.0615620808413   3.98728059859e-07   3.91444576497e-07      0.596970329431      0.588797730895       1.72202781311       1.72599111684   0.0655984700581   0.0650953756179   -5.44611928792e-07              0.082276507951      -0.724596846118        3.17687139269      0.0171344085148    1.52329434106e-08   -5.53623030846e-07   -8.50200361422e-09       -0.00167282304382           0.0840361230285           0.00137352477725      -0.490020511744    0.000199005926319      0.0187719583167  
     05D4ff       SNLS      0.402    51.1788561109    49.0   53638.1333713       22.666042955   1.52695579638e-05       -1.2996815964      0.0318249452863        1.44800878358    0.555592189191     0.53996962864           0.0339873675797         0.033613274562   4.95386467136e-07   4.88686092568e-07       0.19629471856      0.194662320379      0.530378229056      0.514001286749   0.0272459099425   0.0269070108859   -1.75464255365e-07             0.0115050158017     -0.0730898053273       0.285473854981      0.0051979035331    3.20381625273e-08   -1.71472107952e-07    -1.0622766449e-08       -0.00209314926546           0.0112252508695          0.000736168992397     -0.0630406645094    -0.00128245838603     0.00506475734157  
     05D3kp       SNLS       0.85    21.7963953435    40.0   53529.8407407      24.1051278605     4.043320264e-06       1.36864015732      -0.150500221954        1.14645186476     1.54241427333     1.62082645694           0.0348296701308        0.0345652934514   1.38665874391e-07   1.37096590362e-07      0.536365636624      0.531708584464       1.23174846099       1.29086663955   0.0533297578183   0.0530019975792   -9.12235381902e-08             0.0171686029938       -0.68496664539        1.82720855034      0.0306622537222    1.51157140515e-08    -8.3904018368e-08   -1.84490486833e-10       -0.00231181450238            0.015983062939         -2.47627700417e-05      -0.493694662547    -0.00965160233209      0.0249903150521  
     04D2ja       SNLS       0.74    2.61181591211    12.0    53124.558333      24.0824679541    4.1325626634e-06     -0.198870748386        -0.1879585659         1.2513518806     2.55162802621     2.60134193601           0.0604928660852        0.0613608504644   2.86692819855e-07   2.84101408952e-07       1.01391033546       0.93739252151       2.26527625933       2.23277932847   0.0882167728253   0.0874610298504   -4.23994778101e-07             0.0675008689438       -1.98392753125        5.54312021726       0.113522138524    3.00227367885e-08   -4.48720435601e-07   -3.07802907419e-09      -0.000398872675675           0.0721322607952         -4.18048588816e-05       -1.45902036436     -0.0391678738453       0.100597623887  
     04D4ju       SNLS      0.472    19.2416922817    29.0   53294.8788158      23.7791022537   5.44559770278e-06     -0.267742385378       0.185144511706         2.3314679665    0.964221042073    0.939323809613           0.0301428080898        0.0300550905251   1.66621759204e-07   1.65481607715e-07      0.429438208862      0.417995436438      0.884836014598      0.863871205899   0.0368608282621   0.0366793308054   -7.93734456858e-08             0.0109988679243       -0.34784393697       0.773849560708      0.0115750548676    2.48914610749e-08    -8.4803682187e-08   -3.89719378271e-09       -0.00329138164201           0.0121774963101          0.000692745062309      -0.271727273527    -0.00493572938781      0.0106371373709  
     04D2al       SNLS      0.836    9.18330999945    17.0   53039.7042944      24.2277702915   3.61416289966e-06      -2.02109342935      0.0380457255971        2.34534802953     3.06261761106     3.33732958468           0.0812288787571        0.0807486072795   2.61897608899e-07   2.57400950348e-07       1.13883764897       1.10047346842       2.46795391211       2.36571111572    0.114829360427    0.112361172453    2.73878115506e-07             -0.129858490006      -0.717490627622        7.13493744673       0.239939288543   -5.54053969006e-08    1.26841005158e-07    1.45830949073e-08         0.0178076707828          -0.0790277889515          -0.00569748111536      -0.409515215851     -0.0171447842986       0.204185609489  
     05D4gw       SNLS      0.808    20.5662706455    24.0   53670.3417646      24.4978362678   2.84564135772e-06       3.81905384061     -0.0199298302224       -5.23149055995      3.2611966566     2.77385034203            0.053426011126        0.0530307509553   1.58644044673e-07   1.48820080668e-07       1.66694682068       1.56760155104       2.71309488532       2.18688546444   0.0748889810319   0.0721081614675    5.06430400342e-08            -0.0390640521094       -4.82576883951        8.41936112846      0.0497017551012   -9.19477120944e-08       2.84977381e-08     1.3556841708e-09         0.0332136332646          -0.0272824158991          -0.00103967068942       -3.79387068479     -0.0129459376622      0.0424802630504  
     05D1kl       SNLS       0.56    13.9671764338    21.0     53744.17835      24.1391443929   3.92260259242e-06     0.0489273689094       0.137760229108        1.42238692344     1.52567777612     1.52413270695           0.0426008689004         0.041467029844     1.619466111e-07    1.5519390059e-07      0.753574822936       0.72216870032       1.10545948044       1.07545144872   0.0414580617375   0.0410479956291   -6.20620769253e-08             0.0120719305502      -0.901133387643        1.60428756003     0.00634349562299   -5.82229381006e-09   -8.24433462614e-08   -2.63521288666e-09        0.00297344923856           0.0185672109239          0.000693568697227      -0.554789182209     -0.0015491085684     0.00608686050189  
     05D1er       SNLS       0.86    50.6491761987    50.0   53666.8005009      24.5873998503   2.60369655202e-06      0.690098709719      0.0848882521301       0.203818037388     2.09067935525     2.10537417519           0.0505723087457        0.0502056806028   1.27535091247e-07   1.26124469295e-07      0.821175208526      0.814258474404        1.5399807096       1.49074897579   0.0804774267274   0.0795404939167   -1.08736755373e-07             0.0301669445844       -1.21251196145        3.09387835825      0.0547096802168    4.06713453491e-09   -9.32772064137e-08     1.1479279525e-09         0.0015563096517           0.0265981475306         -0.000813795051909      -0.783000826885     -0.0123598644399      0.0437064105811  
     04D1hy       SNLS       0.85    33.7952299432    50.0   53262.0105095      24.2493063434   3.55634826748e-06       2.10159667758     -0.0786379602627      -0.732967775371     2.41238162929     1.96961258741           0.0403701719664        0.0401757579701   1.43163005186e-07   1.37805316129e-07      0.915789495651      0.829389639381       1.76200322041       1.27209959219    0.061071659738   0.0602126368911      -1.02579648e-07             0.0151912168288       -2.02778267793        4.05057384218      0.0487402118743    1.33114135497e-08     -1.015044571e-07    6.96411518053e-10       0.000365298811612           0.0173677283192          -0.00040120025447       -1.31816766305     -0.0154010788129      0.0385676533105  
     05D3lc       SNLS      0.461    34.6309698478    45.0   53527.4031671      22.9650919481   1.16579606602e-05     -0.643218718342     -0.0491207997874       -1.06626077466    0.278358298288    0.276606744123           0.0247686368646        0.0246169169151   2.65801285202e-07   2.64383866692e-07      0.144272159631      0.143025078349      0.348733614984      0.346373257477   0.0247179491933   0.0245716013673   -7.77588827365e-09            0.00056920310543     -0.0229160649098      0.0796612217443    0.000550306058691    8.93368420487e-10   -1.54017166136e-08   -4.93956676029e-09       -6.7698143645e-05          0.00117613099065          0.000462594450018     -0.0194492759201   -0.000344857922184    0.000751808399107  
     05D2dt       SNLS      0.574    20.1812624629    26.0     53452.35238      23.6774075526   6.00388953059e-06     -0.338837319233       0.045976971978        1.68903549167      1.1320699736     1.13197895923           0.0403548018773        0.0403158840424   2.42047192342e-07     2.395249852e-07      0.409262398634      0.405322990969      0.978524122995      0.976956305833   0.0354252376394   0.0352705218528   -1.82571838353e-07              0.028417794638      -0.351530000999        1.02883835094     0.00694981773686    2.33723971687e-08   -1.84118139213e-07   -3.95014986625e-09       -0.00333449497494           0.0289565057162          0.000677463629571      -0.222821466899   -0.000637270791072     0.00760795570252  
     05D2my       SNLS      0.981    25.6315213308    35.0   53705.9757642      24.6539461988   2.41224360983e-06       0.52335311336     -0.0149834165488        3.65209804968     3.21230931889     3.13767231513           0.0619367370458        0.0611493863764   1.73238712123e-07   1.68319844212e-07       1.11541300598      0.970161052445       2.54604639359       2.52434072234   0.0618488142618   0.0602714231896   -2.80477743491e-07             0.0486404493622       -2.86935091401        7.22467962416      0.0538390129382     2.9053894429e-08   -2.75621803466e-07    1.33981590467e-09       -0.00269370059003           0.0291735010616          -0.00121417719853       -1.69797169318     -0.0115154347563      0.0478576515417  
     05D4bi       SNLS      0.775    53.2272976648    47.0   53565.8646487      24.0825081802   3.91452450861e-06     -0.387436244324     -0.0546087856492        5.53806292051     2.96569790752     2.99494432804           0.0421016125255        0.0415845544863   2.65799946567e-07   2.75417934315e-07      0.951520949507       0.85616590863       2.36598272388       2.37486682554   0.0758564888523   0.0753749885395   -5.77906393536e-07             0.0515503376635       -2.47824031984        6.73992259079        0.11948970061    1.20909585143e-07   -5.03364642609e-07   -6.64994255379e-09       -0.00845714469916           0.0473639773144          0.000340587813487       -1.78120348284     -0.0340786371266      0.0924405962159  
     04D2fs       SNLS      0.357     22.095279324    21.0   53107.4116214      22.4073881988   1.94224997587e-05      0.214882677017      0.0553623953537      -0.149355982357    0.344199459856    0.338698684311           0.0264063972242        0.0261526369459   4.75897553374e-07   4.71670778394e-07      0.182318746494      0.180690922192      0.301829589301      0.297260810661    0.026029148887   0.0257990711875   -3.78582218755e-08             0.0019395259013     -0.0467521020685      0.0915647251246     0.00231858548249    7.38608013367e-09   -3.31356534589e-08   -9.77893303536e-09       -0.00037258533532          0.00166046047224          0.000542471343238     -0.0315238385598    -0.00120749586029     0.00138452560789  
     05D3hs       SNLS      0.664    43.8530237977    47.0   53490.9282316       23.491495154   7.13119777701e-06      0.588348020097      -0.162801843538       0.604986684805      1.5346916098     1.68577667597           0.0467196019436        0.0476207223484   3.20115356447e-07   3.27293787356e-07      0.398875210968      0.399157418881       1.04419524607       1.11916140366   0.0490613502771   0.0484922202275    -3.6067891523e-07             0.0510464371438      -0.466525882391        1.57658909947      0.0210457753971     4.4389645924e-08     -2.511445268e-07   -7.87676098823e-09       -0.00615512891786            0.035534163717           0.00119414737706      -0.296082071101    -0.00277598641404      0.0141636939927  
     04D1pd       SNLS       0.95    50.4758857478    44.0   53319.2190305      24.6540600162   2.44900295067e-06    -0.0189204352745      0.0472288287947       0.588981758051     1.73935725281     1.71744608503           0.0639683439607        0.0636594812305   1.47924323322e-07   1.46024741845e-07      0.644331606305      0.639492109659       1.16799890984       1.08332155363    0.060044051239   0.0592309491514   -1.38057084234e-07             0.0547409941028      -0.577071427267        1.86684598198     0.00922852841473    2.04241138748e-09    -1.0238738105e-07     2.5161766854e-09       -0.00032408724512           0.0401715378793          -0.00120587151265      -0.271781082593    -0.00156342021309     0.00996851495128  
     04D1jg       SNLS     0.5842    36.3792594022    49.0   53273.9139712      23.2647342293   8.80106873184e-06      0.141364883908      -0.103508088008       0.512687438476     1.31642800608     1.21177595789           0.0354802856592        0.0324349421051   3.13028828483e-07   2.70154639381e-07      0.415269020251      0.418689058754       1.11323214824      0.904366239171   0.0348241527133   0.0342435079254   -2.74194513277e-07             0.0285120754355      -0.457113200399        1.42501219023      0.0114144089653    4.98718527441e-08   -2.56968100936e-07   -5.14966643597e-09       -0.00506211876489           0.0267197029799          0.000602453688893      -0.346134534932    -0.00251700699003      0.0109116055976  
     04D1pg       SNLS      0.515    31.5276608085    42.0    53327.808286      23.5693259357   6.62309843488e-06      0.589463952039       0.110922285041        1.64127453035     1.14066113969     1.18554210201           0.0317030699125        0.0314269666936   2.01172842846e-07    1.9958470464e-07      0.501822895305      0.508861241326       0.83562034337      0.848339555502   0.0373555188227   0.0371834922971   -4.79398123596e-08            0.00470472655159      -0.504988912046       0.909648321553     0.00143797638012    2.55073989884e-09   -5.66682042167e-08   -5.18236085372e-09       0.000623485387325          0.00676024829084          0.000821963301379      -0.331386881524    0.000488545369725     0.00342049726782  
     05D2nt       SNLS      0.757    32.9876374404    34.0   53721.3758304      24.0214924244   4.39251425256e-06       3.31955412465     -0.0175474536975       -2.08087039388     3.21838225026     3.59929047859           0.0425444919032         0.043497417433   1.83251477582e-07   1.84403963341e-07        1.2274026134         1.232048884       2.04619945699       2.15279009931   0.0538326786474    0.053167501108   -2.92175082435e-07             0.0654482503163       -3.55034932092        6.50419089661     -0.0109046534786    3.98120540564e-08     -1.917490733e-07   -2.82007485866e-09       -0.00950835130891           0.0427470715832          0.000631459107649       -2.19911327253      0.0129365828366    -0.00466879354719  
     04D1ff       SNLS       0.86    58.3667461063    52.0   53248.9653492      24.2023928008    3.7179267083e-06       1.48664958771      0.0384808048389       -0.83735504121      2.2933813302      2.5775385182           0.0466937275036        0.0467005935378   1.67768140707e-07   1.67520208602e-07      0.728274331488      0.769312939481       1.69623588811       1.85408914368    0.058627667477       0.058037824   -2.17058492255e-07             0.0521370450374       -1.46376799088        3.84182254067      0.0286375495289    3.85638865841e-08   -1.72478116728e-07    3.94169643688e-10       -0.00843370605953           0.0417461509892         -0.000233611010852       -1.02616319777    -0.00757554630478       0.022843742873  
     05D1ke       SNLS       0.69    19.1645338792    17.0   53732.3670733      23.6027459404   6.44041746626e-06     -0.120446271937     -0.0934720837038        1.01950732919     1.12694153379      1.1890182535           0.0309684105456        0.0309240015003   1.92435924513e-07   1.92212008469e-07      0.411291128196      0.410692329194      0.947979392641       1.00289953154   0.0537736917281   0.0531316654453   -1.27879988342e-07             0.0183819990038      -0.258475961748        1.01456007313      0.0229447801496    1.96711772138e-08   -1.12090444651e-07   -5.61880400559e-09       -0.00292757433885           0.0159951221058           0.00090736195603      -0.179693400215    -0.00429655881702       0.019854333082  
